Participant,Trailer,Type,Pos_arousal_scaled,Neg_arousal_scaled,W_score_scaled,Frontal_Pole_ISC,Insular_Cortex_ISC,Superior_Frontal_Gyrus_ISC,Middle_Frontal_Gyrus_ISC,IFG_pars_triangularis_ISC,IFG_pars_opercularis_ISC,Precentral_Gyrus_ISC,Temporal_Pole_ISC,STG_anterior_ISC,STG_posterior_ISC,MTG_anterior_ISC,MTG_posterior_ISC,MTG_temporooccipital_ISC,ITG_anterior_ISC,ITG_posterior_ISC,ITG_temporooccipital_ISC,Postcentral_Gyrus_ISC,Superior_Parietal_Lobule_ISC,SG_anterior_ISC,SG_posterior_ISC,Angular_Gyrus_ISC,LOC_superior_ISC,LOC_inferior_ISC,Intracalcarine_Cortex_ISC,Frontal_Medial_Cortex_ISC,Juxtapositional_Lobule_Cortex_ISC,Subcallosal_Cortex_ISC,Paracingulate_Gyrus_ISC,Cingulate_Gyrus_anterior_ISC,Cingulate_Gyrus_posterior_ISC,Precuneous_Cortex_ISC,Cuneal_Cortex_ISC,Frontal_Orbital_Cortex_ISC,Parahippocampal_Gyrus_anterior_ISC,Parahippocampal_Gyrus_posterior_ISC,Lingual_Gyrus_ISC,TFC_anterior_ISC,TFC_posterior_ISC,TOFC_ISC,Occipital_Fusiform_Gyrus_ISC,Frontal_Opercular_Cortex_ISC,Central_Opercular_Cortex_ISC,Parietal_Opercular_Cortex_ISC,Planum_Polare_ISC,Heschls_Gyrus_ISC,Planum_Temporale_ISC,Supracalcarine_Cortex_ISC,Occipital_Pole_ISC,Left_Thalamus_ISC,Left_Caudate_ISC,Left_Putamen_ISC,Left_Pallidum_ISC,Brain_Stem_ISC,Left_Hippocampus_ISC,Left_Amygdala_ISC,Left_Accumbens_ISC,Right_Thalamus_ISC,Right_Caudate_ISC,Right_Putamen_ISC,Right_Pallidum_ISC,Right_Hippocampus_ISC,Right_Amygdala_ISC,Right_Accumbens_ISC
sub-01,rh6,Horror,0.0293331537135841,0.3911087161811199,0.6875,-0.19671942840769344,-0.02714754262419358,-0.1997660948991317,-0.160282966314617,0.3978226735344976,-0.02768808220606409,-0.06544016796554888,0.05741506848576119,0.130544849169251,0.10371991750937107,-0.3354868031867248,-0.14920737251582586,-0.2592569422528826,-0.29806025513857515,-0.21935936695345795,0.7103607369825514,-0.15519646176501958,-0.009768879411039136,-0.003831665192182366,-0.13798947244038848,-0.4256442451283905,0.2937545026750215,-0.053781957206999687,0.08301078416784423,0.15271511768167798,-0.12816779828456618,0.15889929833674774,0.15688635016056188,0.23178348243896205,0.6139801551463211,0.22484772493358027,0.09103371993127626,0.038535126357717664,0.14159098078704915,0.29333520813433184,0.013209276204616854,0.3167849800287145,0.6782699253685879,0.6970006757524067,0.7338292671285747,0.12842531522401648,0.2399779473550234,-0.0602723233037086,0.1113275774023999,0.16035684645857579,0.16756405649400158,0.17587030416750477,0.48464715447215995,0.11618314453687492,-0.013376266106600445,0.05934875991128871,0.04658263941430698,-0.21806776487984186,-0.6667435827477883,0.5198691789273624,0.1471007006197833,0.06704149028461748,-0.1480308969259704,0.07927938105896759,-0.008241374396412234,0.15353316054266306,-0.3572248298752475,0.14937239933001728
sub-01,uh1,Horror,0.292442653689974,0.1279992162047301,-1.3125,0.5653416710888026,0.24895430265513896,0.4212095596268575,0.6074796989280349,0.24433792019581602,0.17743604196585422,0.32802399400114673,0.5676312380876959,0.3289378400528236,0.6696257854247998,0.2886146711812335,0.364812462392732,-0.02698212739028901,0.4871183520904035,-0.06578169407057911,0.18276276617396944,0.7291145402290141,-0.2463418613295595,-0.39844734112271146,0.038443926837892765,0.5042071145646202,-0.06934330686955079,0.8168930003173097,1.1099506635758483,0.3747253179277561,0.4077838084337038,0.32008905717741987,0.47240560419941224,0.04658024998195912,0.47265382259856925,0.5816004653884607,0.8101807215171737,0.2301420576675137,0.4705602860805076,0.2037968550115793,0.8318165350276161,0.17336925859998104,0.13077839701772023,0.46973968936985927,0.9040407355158512,0.0991547929758743,0.1775629138385185,-0.0901115215432069,0.43006676055549586,0.16734402171623597,0.41933737896868256,1.2853959461813027,1.4054239348376272,0.6025793453303832,0.5725789673348343,0.4790908509701375,-0.04807460854276113,0.1012057218009648,0.275836395227342,-0.25151244572159126,0.28008618785837175,0.47973530637505624,0.39000656519486177,0.42454934814019724,-0.09709296385242155,-0.00046372946595863747,0.09686308426873673,0.07144923896952415
sub-01,rc2,Comedy,-0.3191091570659592,-0.4835525945512028,-1.3125,0.621319483978313,0.31631645712939516,0.5629561592404224,0.7219326023865122,0.7499169278173172,0.3413869291941958,0.2575040463120051,0.47028030233092016,0.4109342975476153,0.44657436114413124,0.42386994556950497,0.41291486076259987,0.7194118452943385,0.3476349556499197,0.23307110054426017,0.2839482216635991,0.436279175580827,0.09970906800751933,-0.0195363105556456,0.27467718705504696,0.37736065672890634,0.4714899301743231,0.5496275835931329,0.6835204554901151,0.04733975732585189,0.28895078040767025,0.34809206586994706,0.2643149796802532,0.2543698964393604,0.43776298121361173,0.6109504002112447,0.1751581365113599,0.21543871531359626,0.5727679146582344,0.12678577206904385,0.5950756405312904,0.3157582035823204,0.2266752500733873,0.19798421647434525,0.4852333883257387,0.5426645135540575,0.4113190640177723,0.22964553909802174,0.09843820735127,0.009300359716406376,0.16458803685894136,0.7839299792635043,0.5903452033275454,0.43420190181549084,0.5334632374622011,0.23848360981485062,0.02455535185305168,-0.0006381976500826865,-0.1471521623799366,0.1130905701294818,0.4465904674776205,0.4176714041330955,0.616418486456332,0.2662667141977006,0.22721637714850468,0.01223167116724087,-0.11371606203891288,0.02981696844626979
sub-01,rh2,Horror,-0.2764427516643823,0.0853328108031534,0.6875,-0.049401376130843444,0.07348892872005292,0.22460972779272118,-0.0724198048399809,0.108507754069532,-0.019855417321115676,-0.11892891792990162,-0.22200335466887702,0.3959182776278288,0.37448490889635,0.03382871984970152,-0.043810576566574826,-0.07593133326964757,-0.4772082585369007,-0.15252196771184762,0.4674201166919294,-0.3058897269500102,-0.3488081644577701,0.1728441239678848,0.16294303996653298,0.06353952700340693,-0.13398169704857107,0.4169287896676165,0.5251100171866874,0.06539321390821577,-0.0007562443591553785,0.21316916364674054,0.35977344260241917,0.6283570017098459,0.4119102895132532,-0.02157252721804452,0.5483249603274493,-0.06789598877060185,-0.5986998929208859,-0.3229563935474681,0.09346344013488975,-0.4909302589003782,0.23482294485994445,0.6990506130771994,0.4679506222816884,0.04550184043852484,0.18329155435176867,0.22535973379228028,0.1844243914679058,0.3082018156421876,0.501477157102929,0.3698594178624057,0.5630907076959066,0.0077066443872346796,0.011279843057256843,0.08996374634016388,0.1368953947783178,0.09943799629441923,0.1681458263304493,-0.19236158846801693,-0.3538109009425886,0.027855390764545025,0.04161581263137524,0.033705922703045656,0.032975214689721116,0.03822970168119936,0.03863907841468082,0.24565521812440336
sub-01,rh1,Horror,0.0293331537135841,0.3911087161811199,1.6875,-0.5025525503411223,-0.36472304908341857,-0.30316348971001456,-0.3024104127494816,0.3874837365449045,-0.04341957512251639,-0.12180412974638426,0.7247241330557823,0.9035813762314564,1.254599497999434,0.6819976679840105,0.3803415933665723,0.5856126728321804,-0.2818964252214645,-0.3502765798104891,0.04198119871686775,-0.23020924639534576,-0.20817498223972153,0.005243850729678541,-0.08268696121523392,0.8351644361050551,0.15838367991695027,1.2990873982156468,0.07691689211622729,0.5814038365541816,-0.09619429899405241,0.3014831751953363,-0.314356817665164,-0.2665478574098913,0.11331086871843385,0.22997299088676346,0.39314212234644785,0.04157221296195931,0.08586464017557832,0.37100691180232764,0.34407985094909965,0.11399474364214146,0.23269649403848086,0.7459437148726148,0.7708741075344798,-0.2133382334940856,0.2205398850509456,0.5859931792925633,0.548125819544053,0.8236592979601846,1.0680819968153197,0.5175986540041209,0.9323069883154018,0.015156827563554675,-0.09931082153925487,0.12063074695912972,-0.009130367506311918,-0.012414705922481114,0.054274967164042044,-0.04077409614845176,0.3265956635811497,0.29765691523820087,0.3142357670998706,0.15985179638362054,0.18258067014824045,0.06275712246710499,0.21044694033177846,0.31052170081912783
sub-01,rc9,Comedy,0.8613280590443302,0.1706656216063069,1.6875,0.4976033510617361,0.6459849034886438,0.15290932553048914,0.2503671827252266,-0.2223717296675163,-0.1765233480423353,-0.07102911709047341,0.08033711955962795,0.3207435777508267,0.5825331363113851,-0.07371662777598521,0.3253995701354393,-0.026493746232360005,0.14589833657711543,-0.23506999244264393,-0.5422669986423737,-0.03989684447990797,-0.6016408770366406,-0.24315223540523812,-0.12782838350079007,0.07206876917434707,-0.31635415984692816,0.22149030983872048,-0.20035704979809765,0.632123526669718,-0.08843842708428591,0.31603523798300165,0.4865750767405335,0.1916763749556864,0.3826574525177597,-0.07442887992880629,0.2261699041651601,0.4248521757282435,-0.05901392806137137,-0.08616880949606061,-0.3732535003163061,-0.25576697944949023,-0.20004141355722543,-0.15826136856505263,-0.1308727979814196,0.0027382527254104973,0.340562949390351,0.23608652151326046,0.4934378913219801,0.44757498138887886,0.4085130963261627,-0.0025686026512963273,0.24552888804988332,0.08226947523628092,-0.22861921465950802,0.1638452781892031,0.3825705851240877,-0.013207328461954247,-0.11556239621966696,0.2004011839917791,0.17878112692891693,0.21771571179571084,-0.0792878281116425,0.26698314695272185,0.1636169111584463,-0.03751721201390474,-0.1197921903030644,-0.03160285760007493
sub-01,uc4,Comedy,0.2497762482883971,-0.4408861891496261,0.6875,0.4995125587899627,0.11657552476489372,0.24228942891540045,0.3970186892427295,0.42794405985097905,0.7940529686718736,0.055659535219529634,0.1385940785352681,-0.04721428130708676,0.4879925829474171,0.21422322596913237,-0.15450723365950095,0.27703308416749595,0.34857852704010206,-0.05601729347454522,0.1718703609244923,0.030272832613775162,0.4037494875289958,0.10433939634769296,0.0973059954015242,0.14367799155559124,0.5252872818853116,0.8250086317232903,0.6746511308972389,-0.22078776720127863,0.09288145161351147,-0.039749438743321056,0.09526535497673555,-0.6687408769530975,0.10679420686703124,-0.05275039151365856,-0.11004017390117145,-0.07036057560727083,0.33612815454854156,0.02396536040539326,0.5830171809919775,-0.22412205525382983,-0.019558680365311578,0.4491515452675437,0.9292526246488844,0.011347841739173827,0.03937882466311704,0.09995500177587797,0.06851560042291435,0.22353137512880025,0.053409063250703784,0.662407945991165,1.1577246527567457,0.3372737762848768,0.44974262659165976,0.2353593759590128,0.3397375118590513,-0.04117723274703752,-0.07852416233821691,0.07407368092181037,-0.08981550232502114,0.33625516312035303,0.3885877099166299,0.09516900566173185,-0.2289429818817305,0.08397603342522421,-0.11177132017168281,-0.24309708241755684
sub-01,rh9,Horror,-0.2764427516643823,0.0853328108031534,-0.3125,-0.24828585116557103,-0.1594740941079378,-0.5909550786002993,-0.239772386900339,-0.38212872429885086,-0.264229403883506,-0.44438795366356065,-0.5481005010684302,-0.20210990612541685,0.1978769755135773,-0.298808429257875,-0.44695251218031634,-0.3621517587500353,-0.16825745328844038,-0.26751181024636783,0.08600378898399412,-0.5695753423409095,-0.5025877588852777,-0.321110749422666,-0.33792952703654605,-0.5427458221575266,-0.5189236820831888,0.06176301328592794,0.9391433096453964,-0.6000817417354947,-0.06812268937496668,-0.49331591158040955,-0.4969593901562579,-0.39599095028716325,-0.13939400697740426,-0.23205085299539926,0.9280803184219376,-0.6838784617462369,-0.5616819442418793,-0.4095130949014461,0.02639454787363455,-0.5034525279495073,-0.6549253068144204,0.20997887788498712,0.42945438339682346,0.32485113279501865,-0.8535653584724586,-0.6747692193905501,-0.46508274282711703,-0.6148125583363603,-0.3560712649325856,0.6621079133569602,-0.37911607265984587,-1.032677086488132,-1.01558222451083,-1.0597898548047624,-0.33828671128448107,-0.2919094833300403,-0.22268023071368592,-0.5920690584795144,-0.6991891608125479,-1.0148422106136121,-1.097002796774116,-1.0261423287184699,-0.6778672037081754,-0.1704308118008997,-0.19416229688560482,-0.11337053168167084
sub-01,uh2,Horror,-0.2337763462628057,0.6542182161575096,1.6875,0.7391888275796827,0.8224644201552446,0.4730009700345448,0.4072063554381589,0.028442313350782605,1.0615059398346927,0.8398712196017993,0.051924767858726587,-0.21407280491200065,0.4462096024763079,-0.23944722146216177,-0.10268004948740679,0.5321430894497081,-0.15718180779185184,0.6398690246387386,0.7804817601020154,0.6099000659557714,1.0478562465333217,1.1026546818798741,0.3322932064915914,-0.47283961328931146,0.7926018024383015,0.5778009212382578,0.7619486987348244,0.8644821756606033,0.4781193284593457,0.47323036262533047,0.5851245622195304,0.5850209171478771,0.6511509898568397,0.2973814624626255,0.9345379484226511,0.5743900513599015,0.334521497296881,0.07628247601990332,0.9117404876977563,0.267144446813527,0.6930027407993773,0.6940487658341332,0.5167928397059325,0.040472204645010855,0.4718465214465507,0.36856289509544327,0.6460667084477191,1.1333684937943045,0.8063926101969192,0.7081072124809188,1.0266701213136644,0.9565426827863683,0.8761032550592365,0.8264998241965307,0.15570064626984784,0.298499195181509,0.23860436063148116,0.6399449648582368,-0.08123310442020432,0.8297871124967401,0.8209627987314349,0.8118140272726817,0.5207070827965149,0.2197194466709743,0.03175359823735951,0.3142739172506361
sub-01,rc6,Comedy,-0.3191091570659592,-0.4835525945512028,-1.3125,-0.08289024984456811,0.660442817714276,-0.16854821436581596,-0.16099015587505747,0.22580772572857213,-0.12140423106774889,-0.07496740073660838,0.1349438551256784,-0.20910786091036684,0.5254831736558632,0.02457133178510954,-0.21648627819239671,-0.2868658196940408,-0.036567462535595036,-0.4782452939832529,-0.7193325523938877,-0.048643981514136674,0.4847136886523347,-0.10666559674943983,0.09053592212457562,-0.49886244104239275,-0.06991943194654889,0.5533400841873015,0.7439304276404787,-0.05687012163530279,-0.04137675588089939,0.3900066030494794,0.19082403223174324,0.47506095506181173,0.06866919927764607,-0.21912991442106056,0.5903405307679226,0.08722126605633991,0.15890586983391813,0.877828687842491,0.577853623614905,0.2578408740100563,0.22672159094150363,0.14534116252246365,0.6102016681355755,0.48488921351199116,0.30360112687149887,0.45120996567429933,0.2605140125644131,0.1802176684016056,0.26167914591780195,0.6490350931117814,1.1201241210502868,0.18598524323260424,-0.2761739516538871,0.265038244294895,-0.24667978128388943,0.1477079829529765,0.7768996402661994,0.2630483886459681,0.3448986656932418,0.08253324905349593,0.1001521237813268,0.14074167349859737,0.17207250599803575,-0.15308378505818784,0.8684828397791896,0.5827629945476469
